cmdCode,cmdDescE,proximity
844240,"Machinery, apparatus and equipment (excluding machines of heading no. 8456 to 8465) for preparing or making printing components; parts thereof",0.07692307692307693
590699,"Textile fabrics, rubberised; (excluding those of heading no. 5902 and adhesive tape of a width not exceeding 20cm), not knitted or crocheted",0.07692307692307693
847950,"Machinery and mechanical appliances; industrial robots, n.e.c. or included",0.07692307692307693
750720,Nickel; tube and pipe fittings,0.07692307692307693
720292,Ferro-alloys; ferro-vanadium,0.07692307692307693
290511,"Alcohols; saturated monohydric, methanol (methyl alcohol)",0.07692307692307693
760521,"Aluminium; alloys, wire, maximum cross-sectional dimension exceeding 7mm",0.07692307692307693
401219,"Retreaded tyres; other than of a kind used on motor cars (including station wagons and racing cars), buses and lorries and aircraft",0.07692307692307693
294000,"Sugars, chemically pure, other than sucrose, lactose, maltose, glucose and fructose; sugar ethers, sugar acetals and sugar esters, and their salts, other than the products of heading 29.37, 29.38, or 29.39",0.07692307692307693
740821,"Copper; wire, of copper-zinc base alloys (brass)",0.07692307692307693
520819,"Fabrics, woven; containing 85% or more by weight of cotton, unbleached, of weaves n.e.c. in item no. 5208.1, weighing not more than 200g/m2",0.07692307692307693
340212,"Organic surface-active agents; cationic (other than soap), whether or not put up for retail sale",0.07692307692307693
340211,"Organic surface-active agents; anionic (other than soap), whether or not put up for retail sale",0.07692307692307693
420330,"Clothing accessories; belts and bandoliers, of leather or of composition leather",0.07692307692307693
600624,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of cotton, printed",0.07692307692307693
600633,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of synthetic fibres, of yarns of different colours",0.07692307692307693
200600,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glace or crystallised)",0.07692307692307693
851440,"Heating equipment; for the heat treatment of materials by induction or dielectric loss, industrial or laboratory, other than furnaces and ovens",0.07692307692307693
440721,"Wood, tropical; as specified in Subheading Note 2 to this Chapter, mahogany (Swietenia spp.), sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, thicker than 6mm",0.07692307692307693
520951,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 200g/m2",0.07692307692307693
611420,"Garments; of cotton, knitted or crocheted, n.e.c. in chapter 61",0.07692307692307693
870840,Vehicle parts; gear boxes and parts thereof,0.07692307692307693
851629,Heating apparatus; electric soil heating apparatus and space heating apparatus (excluding storage heating radiators),0.07692307692307693
482210,"Paper pulp, paper or paperboard; bobbins, spools, cops and similar supports, of a kind used for winding textile yarn (whether or not perforated or hardened)",0.07692307692307693
691490,Ceramic articles n.e.c. in chapter 69; other than of porcelain or china,0.07692307692307693
540753,"Fabrics, woven; containing 85% or more by weight of textured polyester filaments, of yarns of different colours",0.07692307692307693
381512,"Catalysts, supported; reaction initiators, reaction accelerators and catalytic preparations, with precious metal or precious metal compounds as the active substance, n.e.c. or included",0.07692307692307693
850630,"Cells and batteries; primary, mercuric oxide",0.07692307692307693
961220,"Ink pads; whether or not inked, with or without boxes",0.07692307692307693
391231,"Cellulose ethers; carboxymethylcellulose and its salts, in primary forms",0.07692307692307693
441294,"Blockboard, laminboard and battenboard (not bamboo, and other than plywood consisting only of sheets of wood each ply 6mm or thinner)",0.07692307692307693
820730,"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), tools for pressing, stamping or punching",0.07692307692307693
845720,"Machines; unit construction machines (single station), for working metal",0.07692307692307693
851140,"Ignition or starting equipment; starter motors and dual purpose starter-generators, of a kind used for spark or compression-ignition internal combustion engines",0.07692307692307693
721129,"Iron or non-alloy steel; flat-rolled, cold-rolled, of a width less than 600mm, containing by weight 0.25% or more of carbon",0.07692307692307693
391390,"Polymers, natural and modified natural; in primary forms (excluding alginic acid, its salts and esters)",0.07692307692307693
340399,"Lubricating preparations; other than for the treatment of textile and similar materials, not containing petroleum oils or oils obtained from bituminous minerals",0.07692307692307693
691200,"Ceramic tableware, kitchenware, other household articles and toilet articles; other than of porcelain or china",0.07692307692307693
690722,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 0.5% but not over 10%",0.07692307692307693
848390,"Transmission components; toothed wheels, chain sprockets and other transmission elements presented separately; parts",0.07692307692307693
390950,Polyurethanes; in primary forms,0.07692307692307693
681599,Stone articles and articles of other mineral substances; n.e.c. or included in heading no. 6815,0.07692307692307693
392410,Plastics; tableware and kitchenware,0.07692307692307693
841931,"Dryers; for agricultural products, not used for domestic purposes",0.07692307692307693
621290,"Braces, suspenders, garters and similar articles; whether or not knitted or crocheted, n.e.c. in heading no. 6212",0.07692307692307693
521132,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, dyed, 3-thread or 4-thread twill, including cross twill",0.07692307692307693
220410,Wine; sparkling,0.07692307692307693
282120,Earth colours; containing 70% or more by weight of combined iron evaluated as Fe2o3,0.07692307692307693
151499,"Vegetable oils; excluding low erucic acid rape or colza oil and its fractions, other than crude, but not chemically modified",0.07692307692307693
550810,"Sewing thread; of synthetic staple fibres, whether or not put up for retail sale",0.07692307692307693
902690,"Instruments and apparatus; parts and accessories for those measuring or checking the flow, level, pressure or other variables of liquids or gases (excluding those of heading no. 9014, 9015, 9028 or 9032)",0.07692307692307693
151229,"Vegetable oils; cotton-seed oil and its fractions, other than crude, whether or not refined, but not chemically modified",0.07692307692307693
391990,"Plastics; plates, sheets, film, foil, tape, strip, other flat shapes thereof, self-adhesive, other than in rolls of a width not exceeding 20cm",0.07692307692307693
820810,"Tools; knives and cutting blades, for machines or for mechanical appliances, for metal working",0.07692307692307693
151590,"Vegetable fats and oils and their fractions; fixed, n.e.c. in heading no. 1515, whether or not refined, but not chemically modified",0.07692307692307693
846721,"Tools; for working in the hand, with self-contained electric motor; drills of all kinds",0.07692307692307693
840212,Boilers; watertube boilers with a steam production not exceeding 45t per hour,0.07692307692307693
870191,Tractors; n.e.c. in heading no 8701 (other than tractors of heading no 8709); of an engine power not exceeding 18kW,0.07692307692307693
521019,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, unbleached, of weaves n.e.c. in item no. 5210.1, weighing 200g/m2 or less",0.07692307692307693
721041,"Iron or non-alloy steel; flat-rolled, width 600mm or more, corrugated, plated or coated with zinc (not electrolytically)",0.07692307692307693
600542,"Fabrics; warp knit (including those made on galloon knitting machines), other than those of headings 60.01 to 60.04, of artificial fibres, dyed",0.07692307692307693
550999,"Yarn; (not sewing thread), of synthetic staple fibres, mixed mainly or solely with fibres (other than wool, fine animal hair or cotton), n.e.c. in heading no. 5509, not put up for retail sale",0.07692307692307693
411520,"Leather; parings and other waste, of leather or composition leather; not suitable for the manufacture of leather articles; leather dust, powder and flour",0.07692307692307693
520291,Cotton; garnetted stock waste,0.07692307692307693
660390,"Trimmings, accessories and parts of articles of heading no. 6601 or 6602; n.e.c. in heading no. 6603",0.07692307692307693
842630,Cranes; portal or pedestal jib cranes,0.07692307692307693
902139,Artificial parts of the body; excluding artificial joints,0.07692307692307693
251110,Barium sulphate (barytes); natural,0.07692307692307693
851410,"Furnaces and ovens; electric, for industrial or laboratory use, resistance heated",0.07692307692307693
160420,"Fish preparations; fish minced or in forms n.e.c. in heading no. 1604, prepared or preserved",0.07692307692307693
846691,"Parts & accessories suited for use solely/principally; for the machines of heading no. 8464, n.e.c. in heading no. 8466",0.07692307692307693
720918,"Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, cold-rolled, of a thickness of less than 0.5mm",0.07692307692307693
844130,"Machines; for making cartons, boxes, cases, tubes, drums or similar containers (other than by moulding), of paper pulp, paper or paperboard",0.07692307692307693
440612,"Wood; railway or tramway sleepers (cross-ties), not impregnated, non-coniferous",0.07692307692307693
350510,Dextrins and other modified starches,0.07692307692307693
710691,"Metals; silver, unwrought, (but not powder)",0.07692307692307693
902229,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; (for other than medical, surgical, dental or veterinary uses)",0.07692307692307693
960920,Pencil leads; black or coloured,0.07692307692307693
481490,Wallpaper and similar wall coverings and window transparencies of paper; n.e.c. in heading 4814,0.07692307692307693
540791,"Fabrics, woven; of synthetic filament yarn, bleached or unbleached, n.e.c. in heading no. 5407",0.07692307692307693
850120,Electric motors; universal AC/DC of an output exceeding 37.5W,0.07692307692307693
180620,"Chocolate & other food preparations containing cocoa; in blocks, slabs or bars weighing more than 2kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, content exceeding 2kg",0.07692307692307693
252210,Quicklime; excluding calcium oxide and hydroxide of heading no. 2825,0.07692307692307693
848420,Seals; mechanical,0.07692307692307693
440290,"Wood; charcoal of wood other than bamboo (including shell or nut charcoal), whether or not agglomerated",0.07692307692307693
960711,Slide fasteners; fitted with chain scoops of base metal,0.07692307692307693
730690,"Iron or steel (excluding cast iron); tubes, pipes and hollow profiles (not seamless), n.e.c. in chapter 73",0.07407407407407407
120799,"Oil seeds and oleaginous fruits; n.e.c. in heading no. 1207, whether or not broken",0.07407407407407407
940360,"Furniture; wooden, other than for office, kitchen or bedroom use",0.07407407407407407
620449,"Dresses; women's or girls', of textile materials n.e.c. in item no. 6204.4 (not knitted or crocheted)",0.07407407407407407
380991,"Finishing agents and dye carriers; to accelerate dyeing or fixing of dye-stuffs, other products and preparations, used in the textile industry (excluding those with a basis of amylaceous substances)",0.07407407407407407
732690,Iron or steel; articles n.e.c. in heading 7326,0.07407407407407407
271012,"Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; light oils and preparations",0.07407407407407407
481930,"Paper and paperboard; sacks and bags of paper, paperboard, cellulose wadding or fibres, having a base of a width of 40cm or more",0.07407407407407407
870193,Tractors; n.e.c. in heading no 8701 (other than tractors of heading no 8709); of an engine power exceeding 37kW but not exceeding 75kW,0.07142857142857142
721935,"Steel, stainless; flat-rolled, width 600mm or more, cold-rolled, of a thickness of less than 0.5mm",0.07142857142857142
940120,Seats; of a kind used for motor vehicles,0.07142857142857142
831120,"Wire; cored, of base metal, for electric arc-welding",0.07142857142857142
550931,"Yarn; (not sewing thread), single, of synthetic staple fibres, containing 85% or more by weight of acrylic or modacrylic, not put up for retail sale",0.07142857142857142
820220,"Tools, hand; band saw blades",0.07142857142857142
640219,"Sports footwear; (other than ski-boots, snowboard boots or cross-country ski footwear), with outer soles and uppers of rubber or plastics",0.07142857142857142
401031,"Rubber; vulcanised, endless transmission belts of trapezoidal cross-section (V-belts), V-ribbed, of an outside circumference exceeding 60cm but not exceeding 180 cm",0.07142857142857142
560750,"Twine, cordage, ropes, cables; of synthetic fibres other than polyethylene or polypropylene, whether or not plaited, braided or impregnated, coated, covered or sheathed with rubber or plastics",0.07142857142857142
721990,"Steel, stainless; flat-rolled, width 600mm or more, n.e.c. in heading no. 7219",0.07142857142857142
620819,"Slips and petticoats; women's or girls', of textile materials other than man-made fibres (not knitted or crocheted)",0.07142857142857142
844590,Textile machinery; involved in textile fibre or textile yarn preparation and n.e.c. in heading no. 8445,0.07142857142857142
820570,"Tools, hand; vices, clamps and the like",0.07142857142857142
844519,"Textile machinery; n.e.c. in heading no. 8445, for preparing textile fibres",0.07142857142857142
844849,"Weaving machines (looms); parts including their auxiliary machinery, and accessories thereof n.e.c. in item no. 8448.4",0.07142857142857142
820719,"Tools, interchangeable; rock drilling or earth boring tools, with working part (other than of cermets), whether or not power operated, including parts",0.07142857142857142
841199,Turbines; parts of gas turbines (excluding turbo-jets and turbo-propellers),0.07142857142857142
591132,"Textiles; fabrics and felts, endless or fitted with linking devices, of a kind used in paper-making or similar machines, weighing 650g/m2 or more",0.07142857142857142
722220,"Steel, stainless; bars and rods, cold-formed or cold-finished",0.07142857142857142
851529,"Welding machines and apparatus; for resistance welding of metal, other than fully or partly automatic, whether or not capable of cutting",0.07142857142857142
120930,"Seeds of herbaceous plants; cultivated principally for their flowers, of a kind used for sowing",0.07142857142857142
510610,"Yarn; of carded wool, containing 85% or more by weight of wool, not put up for retail sale",0.07142857142857142
830120,"Locks; of a kind used for motor vehicles (key, combination or electrically operated), of base metal",0.07142857142857142
400591,"Rubber; unvulcanised, (compounded other than with carbon black or silica), in plates, sheets and strip",0.07142857142857142
940320,"Furniture; metal, other than for office use",0.07142857142857142
681520,Peat; articles of peat n.e.c. or included,0.07142857142857142
721050,"Iron or non-alloy steel; flat-rolled, width 600mm or more, plated or coated with chromium oxides or with chromium and chromium oxides",0.07142857142857142
721190,"Iron or non-alloy steel; flat-rolled, n.e.c. in heading no. 7211, width less than 600mm",0.07142857142857142
721310,"Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils, containing indentations, ribs, grooves or other deformations produced during the rolling process",0.07142857142857142
721622,"Iron or non-alloy steel; T sections, hot-rolled, hot-drawn or extruded, of a height less than 80mm",0.07142857142857142
721640,"Iron or non-alloy steel; L or T sections, hot-rolled, hot-drawn or extruded, of a height of 80mm or more",0.07142857142857142
730439,"Iron or non-alloy steel (excluding cast iron); seamless, (excluding cold-drawn or cold-rolled), tubes, pipes and hollow profiles of circular cross-section",0.07142857142857142
854470,Insulated electric conductors; optical fibre cables,0.07142857142857142
850161,"Generators; AC generators, (alternators), of an output not exceeding 75kVA",0.07142857142857142
901090,Photographic laboratory apparatus and equipment (including cinematographic); parts and accessories,0.07142857142857142
851420,"Furnaces and ovens; electric, for industrial or laboratory use, functioning by induction or dielectric loss",0.07142857142857142
392112,"Plastics; plates, sheets, film, foil and strip, of polymers of vinyl chloride, cellular",0.07142857142857142
270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",0.07142857142857142
720221,"Ferro-alloys; ferro-silicon, containing by weight more than 55% of silicon",0.07142857142857142
720229,"Ferro-alloys; ferro-silicon, containing by weight 55% or less of silicon",0.07142857142857142
580190,"Fabrics; woven pile and chenille, of textile materials n.e.c. in heading no. 5801, other than fabrics of heading no. 5802 or 5806",0.07142857142857142
580211,"Fabrics; terry towelling and similar woven terry fabrics, of cotton, unbleached, excluding narrow fabrics of heading no. 5806",0.07142857142857142
600610,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of wool or fine animal hair",0.07142857142857142
551291,"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of such fibres n.e.c. in heading no. 5512, unbleached or bleached",0.07142857142857142
551422,"Fabrics, woven; 3- or 4-thread twill, including cross twill, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",0.07142857142857142
392610,Plastics; office or school supplies,0.07142857142857142
620423,"Ensembles; women's or girls', of synthetic fibres (not knitted or crocheted)",0.07142857142857142
720836,"Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness exceeding 10mm",0.07142857142857142
720838,"Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of 3mm or more but less than 4.75mm",0.07142857142857142
720826,"Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, pickled, of a thickness of 3mm or more but less than 4.75mm",0.07142857142857142
720720,"Iron or non-alloy steel; semi-finished products of iron or non-alloy steel, containing by weight 0.25% or more of carbon",0.07142857142857142
830242,"Mountings, fittings and similar articles; suitable for furniture of base metal",0.07142857142857142
830230,"Mountings, fittings and similar articles; for motor vehicles, of base metal",0.07142857142857142
850590,"Magnets; electro-magnets, holding devices and parts n.e.c. in heading no. 8505",0.07142857142857142
847689,"Machines; automatic goods-vending machines, (e.g. postage stamp, cigarette, food or money-changing machines, excluding beverage-vending machines), not incorporating heating or refrigerating devices",0.07142857142857142
844190,"Machinery; parts of machinery for making up paper pulp, paper or paperboard, including cutting machines of all kinds",0.07142857142857142
321000,"Paints and varnishes; (including enamels, lacquers and distempers), prepared water pigments of a kind used for finishing leather",0.07142857142857142
847780,"Machinery; for working rubber or plastics or for the manufacture of products from these materials, n.e.c. in this chapter",0.07142857142857142
842129,"Machinery; for filtering or purifying liquids, n.e.c. in item no. 8421.2",0.07142857142857142
842122,Machinery; for filtering or purifying beverages other than water,0.07142857142857142
848790,"Machinery parts; not containing electrical connectors, insulators, coils, contacts or other electrical features, n.e.c. in chapter 84, other than ships' or boats' propellers and blades therefor",0.07142857142857142
481149,"Paper and paperboard; gummed or adhesive paper and paperboard (excluding self-adhesive), in rolls or sheets, other than goods of heading no. 4803, 4809, or 4810",0.07142857142857142
846820,"Machinery and apparatus; gas operated machinery and apparatus n.e.c. in item no. 8468.10, for soldering, brazing or welding, whether or not capable of cutting",0.07142857142857142
846330,"Machine-tools; machines for working wire, without removing material",0.07142857142857142
846596,"Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; splitting, slicing or paring machines",0.07142857142857142
846599,"Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; n.e.c. in heading no. 8465",0.07142857142857142
411310,"Leather; further prepared after tanning or crusting, including parchment-dressed leather, without hair on, whether or not split, other than leather of heading 41.14, of goats and kids",0.07142857142857142
411390,"Leather; further prepared after tanning or crusting, including parchment-dressed leather, of animals (other than sheep and lambs, goats and kids, swine and reptiles), without wool or hair on, whether or not split, other than leather of heading 41.14",0.07142857142857142
480593,"Paper and paperboard; uncoated, weight 225/m2 or more, in rolls or sheets, n.e.c. in heading no. 4805",0.07142857142857142
250700,Kaolin and other kaolinic clays; whether or not calcined,0.07142857142857142
731823,Iron or steel; non-threaded rivets,0.07142857142857142
730619,"Iron or steel (excluding cast iron); line pipe of a kind used for oil or gas pipelines (other than of stainless steel or seamless), n.e.c. in chapter 73",0.07142857142857142
392119,"Plastics; plates, sheets, film, foil and strip, of plastics n.e.c. in heading no. 3921, cellular",0.07142857142857142
190410,Food preparations; obtained by the swelling or roasting of cereals or cereal products,0.07142857142857142
840820,"Engines; compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of a kind used for the propulsion of vehicles of chapter 87",0.07142857142857142
580810,Braids; in the piece,0.07142857142857142
843510,"Presses, crushers and similar machinery; used in the manufacture of wine, cider, fruit juices or similar beverages",0.07142857142857142
910310,"Clocks; with watch movements, electrically operated, excluding clocks of heading no. 9104",0.07142857142857142
830150,"Clasps and frames with clasps; incorporating locks, of base metal",0.07142857142857142
100620,Cereals; husked (brown) rice,0.07142857142857142
252390,Cement; hydraulic kinds n.e.c. in heading no. 2523,0.07142857142857142
841330,"Pumps; fuel, lubricating or cooling medium pumps for internal combustion piston engines",0.07142857142857142
283630,Carbonates; sodium hydrogen carbonate (sodium bicarbonate),0.07142857142857142
900791,"Cameras, cinematographic; parts and accessories, whether or not incorporating sound recording apparatus",0.07142857142857142
821220,"Razors; safety razor blades, including razor blade blanks in strips",0.07142857142857142
840410,"Boilers; auxiliary plant, for use with boilers of heading no. 8402 or 8403 (e.g. economisers, super-heaters, soot removers, gas recoverers)",0.07142857142857142
741121,"Copper; tubes and pipes, of copper-zinc base alloys (brass)",0.07142857142857142
300219,"Blood, human or animal, antisera, other blood fractions and immunological products; n.e.c. in heading 3002.1",0.07142857142857142
821194,"Blades; cutting, serrated or not, excluding those of heading no. 8208",0.07142857142857142
382410,"Binders, prepared; for foundry moulds or cores",0.07142857142857142
940490,"Bedding and similar furnishing articles; n.e.c. in heading no. 9404 (e.g. quilts, eiderdowns, cushions, pouffes and pillows)",0.07142857142857142
230310,Residues of starch manufacture and similar residues; whether or not in the form of pellets,0.07142857142857142
902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",0.07142857142857142
830820,"Rivets; tubular or bifurcated, of base metal",0.07142857142857142
761100,"Aluminium; reservoirs, tanks, vats and similar containers, for material (not compressed or liquefied gas), of a capacity over 300l, whether or not lined, not fitted with mechanical/thermal equipment",0.07142857142857142
841581,"Air conditioning machines; containing a motor driven fan, other than window or wall types, incorporating a refrigerating unit and a valve for reversal of the cooling/heat cycle (reversible heat pumps)",0.07142857142857142
741129,"Copper; tubes and pipes, of copper alloys (other than copper-zinc, copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel-silver))",0.07142857142857142
110412,"Cereal grains; rolled or flaked, of oats",0.07142857142857142
901490,Navigational instruments and appliances; parts and accessories,0.07142857142857142
152200,Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes,0.07142857142857142
520521,"Cotton yarn; (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, measuring 714.29 decitex or more, (not exceeding 14 metric number), not for retail sale",0.07142857142857142
850990,Electro-mechanical domestic appliances; parts for the appliances of heading no. 8509,0.07142857142857142
854620,Electrical insulators; of ceramics,0.07142857142857142
210390,Sauces and preparations therefor; mixed condiments and mixed seasonings,0.06896551724137931
392020,"Plastics; of polymers of propylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular and not reinforced, laminated, supported or similarly combined with other materials",0.06896551724137931
392390,Plastics; articles for the conveyance or packing of goods n.e.c. in heading no. 3923,0.06896551724137931
392010,"Plastics; plates, sheets, film, foil and strip (not self-adhesive), of polymers of ethylene, non-cellular and not reinforced, laminated, supported or similarly combined with other materials",0.06896551724137931
900140,"Lenses, spectacle; unmounted, of glass, excluding elements of glass not optically worked",0.06666666666666667
711292,"Waste and scrap of precious metals; of platinum, including metal clad with platinum but excluding sweepings containing other precious metals",0.06666666666666667
960190,"Bone, tortoise shell, horn, antlers, coral, mother-of-pearl and other animal carving material and articles thereof (including articles obtained by moulding)",0.06666666666666667
620441,"Dresses; women's or girls', of wool or fine animal hair (not knitted or crocheted)",0.06666666666666667
850153,"Electric motors; AC motors, multi-phase, of an output exceeding 75kW",0.06666666666666667
841981,"Machinery, plant and equipment; for making hot drinks, for cooking or heating food",0.06666666666666667
850151,"Electric motors; AC motors, multi-phase, of an output not exceeding 750W",0.06666666666666667
846231,"Machine-tools; shearing machines (including presses), (other than combined punching and shearing machines), numerically controlled, for working metal",0.06666666666666667
600622,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of cotton, dyed",0.06666666666666667
845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",0.06666666666666667
540793,"Fabrics, woven; of synthetic filament yarn, of yarns of different colours, n.e.c. in heading no. 5407",0.06666666666666667
610791,"Bathrobes, dressing gowns and similar articles; men's or boys', of cotton, knitted or crocheted",0.06666666666666667
848291,"Bearings; parts, balls, needles and rollers",0.06666666666666667
282490,Lead oxides; n.e.c. in heading no. 2824,0.06666666666666667
843069,"Machinery; for moving, levelling, scraping, grading, excavating earth minerals or ores; not self propelled n.e.c in 84.30",0.06666666666666667
340290,"Washing and cleaning preparations; surface-active, whether or not containing soap (excluding those of heading no. 3401), including auxiliary washing preparations, not for retail sale",0.06666666666666667
842199,Machinery; parts for filtering or purifying liquids or gases,0.06666666666666667
170310,"Sugars; molasses, from sugar cane, resulting from the extraction or refining of sugar",0.06666666666666667
851850,Amplifier sets; electric sound,0.06666666666666667
940429,"Mattresses; of other materials, not cellular rubber or plastics",0.06666666666666667
845590,Metal-rolling mills; parts thereof,0.06666666666666667
841590,"Air conditioning machines; with motor driven fan and elements for temperature control, parts thereof",0.06666666666666667
840991,"Engines; parts, suitable for use solely or principally with spark-ignition internal combustion piston engines (for other than aircraft)",0.06666666666666667
960321,Brushes; toothbrushes,0.06666666666666667
480220,"Uncoated paper and paperboard (not 4801 or 4803); of a kind used as a base for photo-sensitive, heat-sensitive or electro-sensitive paper or paperboard, in rolls or sheets",0.06666666666666667
830170,"Keys; presented separately, of base metal",0.06666666666666667
721510,"Iron or non-alloy steel; bars and rods, of free-cutting steel, cold-formed or cold-finished, n.e.c. in chapter 72",0.06666666666666667
560741,"Twine; binder or baler twine, of polyethylene or polypropylene",0.06666666666666667
621020,"Garments; overcoats, raincoats, car-coats, capes, cloaks and similar articles, men's or boys', of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",0.06666666666666667
851490,"Furnaces, ovens and heating equipment; parts of the industrial or laboratory equipment of heading no. 8514",0.06666666666666667
281129,"Inorganic oxygen compounds; of non-metals, n.e.c. in item no. 2811.2",0.06666666666666667
380862,"Insecticides; containing goods specified in Subheading Note 2 to this Chapter; put up in forms or packings for retail sale or as preparations or articles, in packings of a net weight content exceeding 300g but not exceeding 7.5kg",0.06666666666666667
870192,Tractors; n.e.c. in heading no 8701 (other than tractors of heading no 8709); of an engine power exceeding 18kW but not exceeding 37kW,0.06666666666666667
732394,"Iron (excluding cast) or steel; table, kitchen and other household articles and parts thereof, enamelled",0.06666666666666667
741529,"Copper; rivets, cotters, cotter-pins and similar articles, not threaded",0.06666666666666667
621710,Clothing accessories; other than those of heading no. 6212 (not knitted or crocheted),0.06666666666666667
842790,"Fork-lift and other works trucks; fitted with lifting or handling equipment, not self-propelled",0.06666666666666667
721590,"Iron or non-alloy steel; bars and rods, n.e.c. in chapter 72, n.e.c. in heading no. 7215",0.06666666666666667
190220,"Food preparations; pasta, stuffed (with meat or other substances), whether or not cooked or otherwise prepared",0.06666666666666667
842911,"Bulldozers and angledozers; self-propelled, track laying",0.06666666666666667
520210,Cotton; yarn waste (including thread waste),0.06666666666666667
681189,"Cellulose fibre-cement; articles or the like, other than corrugated sheets and other sheets, panels, tiles and similar articles, not containing asbestos",0.06666666666666667
570320,"Carpets and other textile floor coverings; tufted, of nylon or other polyamides, whether or not made up",0.06666666666666667
720827,"Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, pickled, of a thickness of less than 3mm",0.06666666666666667
720690,Iron or non-alloy steel; primary forms (excluding ingots and iron of heading no. 7203),0.06666666666666667
110620,"Flour, meal and powder; of sago or of roots or tubers of heading no. 0714",0.06666666666666667
730429,"Iron or steel (excluding cast iron or stainless steel); seamless, casing and tubing, of a kind used in drilling for oil or gas",0.06666666666666667
730423,"Iron or steel (excluding cast iron or stainless steel); seamless, drill pipe, of a kind used in drilling for oil or gas",0.06666666666666667
870870,Vehicle parts; road wheels and parts and accessories thereof,0.06666666666666667
731819,"Iron or steel; threaded screws, bolts and nuts n.e.c. in item no. 7318.1",0.06666666666666667
220190,"Waters; other than mineral and aerated, (not containing added sugar or other sweetening matter nor flavoured), ice and snow",0.06666666666666667
610331,"Jackets and blazers; men's or boys', of wool or fine animal hair, knitted or crocheted",0.06666666666666667
721012,"Iron or non-alloy steel; flat-rolled, width 600mm or more, plated or coated with tin, thickness of less than 0.5mm",0.06666666666666667
940159,"Seats; of cane, osier or similar materials, other than bamboo or rattan",0.06666666666666667
382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",0.06666666666666667
852872,"Reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus; incorporating a colour video display or screen",0.06666666666666667
490191,"Printed matter; dictionaries, encyclopaedias and serial instalments thereof",0.06666666666666667
392490,Plastics; household articles and hygienic or toilet articles,0.06666666666666667
903290,"Regulating or controlling instruments and apparatus; automatic, parts and accessories",0.06666666666666667
722860,"Steel, alloy; bars and rods n.e.c. in heading no. 7228",0.06666666666666667
722699,"Steel, alloy; flat-rolled, width less than 600mm, n.e.c. in item no. 7226.9",0.06666666666666667
281512,Sodium hydroxide (caustic soda); in aqueous solution (soda lye or liquid soda),0.06666666666666667
283319,Sodium sulphates; other than disodium sulphate,0.06666666666666667
722850,"Steel, alloy; bars and rods, cold-formed or cold-finished",0.06666666666666667
